	rab.all	rab.win.ak	rab.win.op	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
13873	0.36159764684545	0.609630581924683	0.12515993535885	-0.45645288462226	4.08847830664393	-0.0982787939956799	0.446910618055336	0.2623072508499	0.345471981319067	0.193129210418513	0.25753776866001
13876	0.201187367189586	0.367294857688885	0.0503231102924477	-0.366948888780613	4.24951917124959	-0.0700380682694532	0.461907618603969	0.374759071117318	0.468260948095994	0.354149205387663	0.434646436820492
13883	0.273617033160502	0.268643136585253	0.279839630604164	0.020703139517825	4.2686466659914	0.00473793595109125	0.497800000007334	0.489758688575487	0.593965440065958	0.51713136690366	0.605538428504802
13884	2.24294545076938	0.584541142498793	4.94153151453089	4.2217624836392	4.31695498101279	0.885446096381991	0.149170168269398	2.0719200114559e-22	1.35215259709235e-20	1.66760756780953e-27	1.51259287059876e-25
13893	0.299178216194219	0.565836911772075	0.0412878617973149	-0.545870180465948	4.12958301738311	-0.110619559146364	0.440600000200834	0.178794518858811	0.259918420751882	0.118701189493857	0.178553578042984
13912	0.507083247282879	0.366225113355137	0.644053201831331	0.332769874264566	4.02085912621372	0.0719825463524965	0.46160000012876	0.369929780992699	0.465888833603321	0.360222401969711	0.444311823654084
13921	0.340639873786525	0.260352914098861	0.41648712283737	0.171492562807416	4.24484206466162	0.0334767557706816	0.484303139424479	0.405521878292407	0.50534955311421	0.427826161825302	0.51078168852846
13923	0.344951722003778	0.298052334754872	0.398474742308108	0.181215214065656	4.18677218963907	0.036660920375487	0.480400000065434	0.460287479792294	0.554258961556518	0.465435053231417	0.5503889317523
13942	0.484189180701412	0.288537004952166	0.687609752082135	0.456799557740684	4.23689879133554	0.0896449167852205	0.455108978355152	0.259112295248315	0.35257173218431	0.209194411123401	0.285838590441604
13953	0.273043034618184	0.236127391796781	0.310521402718739	0.063102311093914	4.25759637180429	0.0138345913257567	0.492301539717719	0.496020968443285	0.598324597531175	0.509675883433235	0.597678932464064
13971	0.722548748241167	0.378772920983898	1.11458168870436	0.871024358538611	4.51028096731554	0.166909004125031	0.415200000291038	0.0393166354566831	0.0727056285562205	0.0245131642822072	0.0449268068652835
14000	0.361163732461913	0.236327436806705	0.46601177126237	0.249293761844918	4.27905489312163	0.0475995673154992	0.474800000084214	0.41247745564287	0.509398159775997	0.400569848667905	0.486117575591413
14003	0.632096482647031	0.282251640016633	1.02351565437213	0.895452431355646	4.28716945002408	0.175221166861913	0.409400000312252	0.0563673306766766	0.0946034611060015	0.0387842373015627	0.0626179862369726
14011	0.302989696013983	0.262552367154037	0.349885389896031	0.090221760066779	4.26337879392104	0.0179593060935275	0.490200000032679	0.519491007643896	0.623498248229929	0.539151656478644	0.627113958473811
14016	0.336793001522397	0.357767766233519	0.314721582216994	-0.0752847704281789	4.15719178189721	-0.0141121954958596	0.492800000024005	0.506198752800835	0.606850217643828	0.520030445244362	0.609204467446349
14029	1.19488375545283	2.80437788320655	0.161438909987245	-3.07829896109708	4.94830735518732	-0.56960505952116	0.252749451200478	2.87533563878027e-10	3.97892488025101e-09	3.34375232998506e-12	5.36600555162743e-11
14043	0.30896074612616	0.265772950146654	0.347925586006278	0.0766818408103012	4.17447617316908	0.0171473792603912	0.491400000028675	0.496549933953716	0.597376566058014	0.50468901458004	0.591705993796926
14054	0.539938488898964	0.458433918139248	0.611171231499687	0.204873709573334	4.17493128025125	0.0397260893250907	0.479104179233914	0.4751836155708	0.579731926592763	0.463599851592836	0.553367366247605
14071	0.239735718882311	0.389026964135216	0.0899460251871158	-0.289446084781633	4.19690182851017	-0.0592837063036216	0.469706058889553	0.378870545151448	0.481148990744137	0.341539429824982	0.429126963646826
14079	1.12952564010332	0.828410142244726	1.45116431357075	0.691268458488338	4.23712830421054	0.136591202632254	0.42600000025219	0.139871977652162	0.210737892651533	0.0750185601492075	0.118905883161025
14086	0.205208060511987	0.265692136860208	0.149675926166769	-0.136493902163575	4.2788225481638	-0.0268434663259643	0.485702859475792	0.46853768067674	0.569347042504143	0.474352369063579	0.56317148820382
14090	0.403585119335858	0.671625684379617	0.133995598099835	-0.497008112389381	4.20989626185285	-0.107761181157782	0.438312337741214	0.210568061030709	0.285809766556833	0.150917222641968	0.205918864632038
14101	0.574210626173968	0.279470685945722	0.8812087116942	0.651126676970057	4.31112166939257	0.127482342723404	0.431313737485814	0.133555799402267	0.203113339469337	0.088098855504489	0.140403257871344
14123	0.338453156026987	0.291360218966927	0.38878051800678	0.115491918637747	4.19959272033205	0.0212822793463486	0.489000000036684	0.541302909778195	0.631761376263782	0.532791408815962	0.613334653744436
14137	0.288409479449296	0.574909650190866	0.0159101131843098	-0.56028186365998	4.17390640047746	-0.114024207116209	0.440000000202923	0.1585655267016	0.238977166033339	0.111422114177763	0.165376872756679
14147	0.932303267304817	0.318744914461014	1.62005551923215	1.3319577220106	4.18893130794569	0.278958666534407	0.359800000507212	0.00146491505581924	0.00421888579028987	0.000209836017262685	0.000655200306301823
14155	0.160231432721536	0.258589409128545	0.0728315380217266	-0.0863407673857726	4.23973297017192	-0.0182724085655222	0.489800000034014	0.495370945195047	0.590251516933144	0.462795111602391	0.549181032921321
14160	0.38646815654477	0.685538432916804	0.0867399523727403	-0.66049642409365	4.16750995134891	-0.139043018424394	0.424715057245271	0.14735939748887	0.219675564613892	0.0957845292780939	0.14377133920596
14197	0.690796877867141	0.245984902606126	1.15799715931893	0.935287745870035	4.19161169148634	0.193411314799585	0.39672065622829	0.0244012708078194	0.0467056918763329	0.00982892942684236	0.0203963997252879
14199	0.480233656723316	0.322188451119472	0.661072837415366	0.391577963807932	4.2319299256928	0.0797331901132578	0.456708658413683	0.299039922049789	0.3965911919149	0.238870591074219	0.319440420734725
14233	0.331393399630211	0.476102973432154	0.191793926982087	-0.249792742854597	4.21295629774915	-0.0550373918221656	0.469400000102384	0.386878322908761	0.48090963891186	0.368020536858708	0.445125083111723
14238	0.624391102281176	0.356459566811103	0.90741301626204	0.518538258896404	4.15026844701225	0.102525425495148	0.442711457901883	0.163174568381812	0.234786536229302	0.100165119682744	0.153526675842201
14260	0.604455725495744	0.520282892768424	0.693100947648499	0.190397243710262	4.02735877045832	0.0372481539685183	0.480103979270558	0.461677943048876	0.564669780672362	0.485169519797614	0.568889925165262
14269	0.483729352081793	0.917295525859632	0.0547853136155103	-0.932444844895157	4.23042523714097	-0.194082309277516	0.397200000357791	0.0335389947898797	0.0623010379199509	0.0113887071421042	0.0233672599301694
14272	0.349100826774873	0.261109140423552	0.429145702673854	0.172890456641333	4.21720359822467	0.0321897875787047	0.483703259402489	0.410817243836675	0.516555373568732	0.416920869167185	0.507251742014059
14289	0.481001654064074	0.870374162077255	0.108185540559324	-0.757012714752151	4.11677224483087	-0.157758153554905	0.418716257026839	0.076708535220129	0.125290537822451	0.0422369678489328	0.0705955224616099
14291	0.354369298864284	0.290956479721301	0.423124515476157	0.247664862841785	4.337605035719	0.0468635789587593	0.474105179050721	0.415720702912169	0.516527231007403	0.427827673207302	0.510567591986304
14298	0.318095425196079	0.51658886161784	0.130814527566945	-0.381481108326077	4.19248004060895	-0.0745403582517729	0.459108178501497	0.328204776511777	0.424621459537197	0.251035217850707	0.330582960342022
14327	0.5382779536181	0.317898763013959	0.77651361736816	0.556055038406789	4.45726267785757	0.107269045559192	0.444311137960332	0.152171197276606	0.229249206036699	0.133984690764269	0.199725296876004
14338	0.302782371073573	0.280347217481911	0.334886044053782	0.0429577639180581	4.3329979077682	0.00735556800781246	0.495200000016001	0.501884210284265	0.603618255120726	0.517827520230566	0.603745122536861
14346	0.347562643149004	0.555156809884306	0.121429961535867	-0.446305725480514	4.19801938716786	-0.0873494346192115	0.45060000016629	0.280271500594691	0.366043490171436	0.195751428014256	0.266723768781655
14348	0.387991517636607	0.303060731811379	0.466069476412139	0.225918391383116	4.27847997880198	0.0436951956016899	0.476504699138647	0.382924064127948	0.487448154016309	0.412834259013463	0.501347672023446
14349	0.297175760538599	0.245854142079528	0.352392264076262	0.219139251079453	4.13324723771447	0.0420995025732293	0.475000000083542	0.465442012120042	0.567040099745153	0.463725501912495	0.551682061076127
14366	0.183771299753833	0.330360034641751	0.0448013519344137	-0.224877879338131	4.33019949621281	-0.0459129859331305	0.476904619153303	0.363259072662197	0.452189412296006	0.364576519803732	0.434875905402229
14384	0.573197991063445	0.300498489942744	0.872062369643818	0.78921485006189	4.57238616249496	0.149981707348471	0.420315937085064	0.0680274453559413	0.109816583321864	0.0536460628820589	0.0876646621860697
14391	0.30621739920164	0.583542982928185	0.0366799602590664	-0.638307383626013	4.29572807075179	-0.125915435408358	0.429314137412894	0.171790619922429	0.244515442836812	0.108834090131649	0.158604529277555
14393	1.26538508186909	0.338279205950702	2.57299675009074	2.35400280477452	4.49833179275576	0.462002545018964	0.280600000905727	1.42582637204311e-07	1.34262136757789e-06	5.68462898570024e-10	6.85768804272742e-09
14403	0.596736939202151	1.18418481229816	0.0713610411273509	-1.19299059561542	4.27508740198955	-0.249422600938403	0.37700000043641	0.0103264301901518	0.0233172355959179	0.00139055281983904	0.00395693382817319
14414	0.432604031403228	0.494777832479222	0.370024414677167	-0.189474898819332	4.20765941624475	-0.039885233197093	0.477000000076829	0.48411574801298	0.584421186257017	0.500618760211556	0.582539802976262
14424	0.394010470537175	0.268152633934137	0.524128360797642	0.385135512770741	4.21905690926043	0.0801894227476954	0.458800000138272	0.408616849228668	0.507060454258478	0.348431889067505	0.432000820693132
14425	0.360124862625053	0.339148381425784	0.380103567179645	0.000439307817463153	4.16468619262229	4.47288504227359e-05	0.499900019996334	0.46298158563295	0.560263367335878	0.510357142666735	0.595053884663473
14429	0.553227298255353	0.383271517286148	0.750013145565827	0.39845736906768	4.22878909582975	0.0819337464143871	0.455508898369783	0.285666420234313	0.381445642435024	0.236821497267027	0.312421336730788
14454	0.354760052976122	0.677249492070475	0.047782084629568	-0.600976442131611	4.16802110632209	-0.12400388686399	0.433600000225307	0.117934600179383	0.186651352706496	0.0727276598420837	0.115018647555681
14466	0.48389110738573	0.409740546582117	0.549741043543138	0.161993822492497	4.10907491836458	0.0338601125694597	0.480903819299874	0.465024971748335	0.568488798618046	0.447956498824051	0.537439060610898
14479	0.266229138696027	0.512240543490241	0.0234331709745632	-0.546116824698388	4.3526569878092	-0.109495030488189	0.443200000191809	0.174172173560737	0.249602990478015	0.154854663001286	0.212987084786939
14486	0.523163820276912	0.250313181656117	0.809171708083009	0.579501499397547	4.18723314176497	0.111731071825184	0.439112177770419	0.168367707321667	0.240016140674232	0.109141117865544	0.156625502996987
14494	0.290585562811695	0.257446486956624	0.324945796957095	0.108386199206985	4.2773029642229	0.0237662205336249	0.487800000040691	0.471800180938124	0.580377196677388	0.470751211175701	0.559633082341844
14508	0.497553648230216	0.289319474664375	0.714964258944252	0.431399092689808	4.24985509408976	0.0847069059250926	0.449200000171099	0.255407201513354	0.33888896846963	0.198806994052864	0.263452535515279
14523	0.425498105000566	0.289728246534757	0.578222228721418	0.251076154894442	4.2652139919116	0.0518146549326677	0.4718000000943	0.363957181903024	0.459131398146462	0.346910123953433	0.42297472482293
14539	1.39539095250486	0.299351546106037	2.83706023844677	2.74271165112735	4.38597864402687	0.553298253287348	0.250400001108152	4.23586182273803e-10	5.65890025932657e-09	1.89757064182049e-12	3.04523042726191e-11
14583	0.306524877481656	0.247077971389452	0.362887484493594	0.155795529566563	4.24124561114432	0.0317367626055748	0.486502699505113	0.48717782351983	0.585624156650905	0.503524369670782	0.587404227150017
14602	1.08292681121648	1.53727952664717	0.674060723314289	-0.941765154414692	4.21442596284005	-0.188690379985263	0.400400000345718	0.0372701524204664	0.070693235889902	0.0126720176687943	0.0260578533403447
14606	0.291983077965131	0.297505937988851	0.286153162372179	0.0608076698145812	4.16123615419533	0.0130362878514577	0.492901419739715	0.498235299914218	0.600271762452458	0.507770809240882	0.598516423910344
14621	0.299101034444137	0.276791683716062	0.330327089318916	0.0601479572137746	4.1919007338572	0.0124603757384185	0.493000000023338	0.534992909489882	0.637540735721313	0.51235580274758	0.604171643650203
14642	0.838947455629609	1.22942556354621	0.482962934728831	-0.761272150780338	4.31164239807316	-0.154346356906519	0.420915817106903	0.0797853941414845	0.128021886165379	0.0446387070980941	0.0723294007369564
14670	0.637805767335967	1.02569833354353	0.283081622597158	-0.764284020655619	4.16421468565806	-0.155914415421766	0.418716257026839	0.0705111015592389	0.119998456468014	0.0330651926222109	0.0581738518680267
14686	0.24868747078803	0.264589746723868	0.229562684043042	0.0246749886285098	4.23210344348075	0.0050842145376856	0.497300539901016	0.505427734107818	0.602769297856903	0.480731845504115	0.574133291761387
14708	0.411578155645488	0.798841427146781	0.0376342659328044	-0.786642451686421	4.34383163781563	-0.162468858525564	0.420515897092343	0.0519405120655993	0.0951510424328107	0.0224137537019227	0.0443715028228927
14713	0.39954759399038	0.778375156331149	0.0613381580340864	-0.869025585480651	4.36672061726738	-0.171800062733811	0.410117976714207	0.0669119737125892	0.110254026157252	0.0406137458016257	0.0682710224164039
14716	0.697476173355866	0.297272624163224	1.12907001204113	0.843367929886109	4.27348707838513	0.171165577389767	0.412400000301247	0.0377780988049124	0.0696817992865014	0.0209890986404903	0.0382693810924493
14737	0.417282729159494	0.319043640620402	0.519294522030219	0.160250253518435	4.10687665602187	0.0340224127055572	0.48250349935851	0.451950571101293	0.558430426195069	0.473679471313579	0.559089728398609
14747	0.318755977197255	0.24294359708182	0.402599448239056	0.244765725002483	4.30754002361806	0.0537005312115499	0.473305339021414	0.455357459373811	0.557162932031665	0.464066145661551	0.548715923027505
14768	0.41518962070759	0.637437257332538	0.198244170839921	-0.387528050224216	4.12329457339104	-0.0809573796696966	0.457000000144401	0.25277589472289	0.34336029667277	0.19402879925435	0.260161368583795
14769	0.339272229885925	0.358591367987943	0.322890527645345	0.023440573324045	4.19018274389646	0.00540337525384912	0.496600000011333	0.555603359773093	0.650852375594975	0.548852167154095	0.633004403743526
14795	0.37490140805178	0.451976522292772	0.290943810149598	-0.169723703912392	4.08382938224812	-0.0366809959910889	0.478800000070795	0.439495609507963	0.535407903407244	0.429546456203356	0.517218212534686
14815	0.285258159903101	0.262886859991585	0.307339927458399	0.00978054567408204	4.17812800032302	0.00283192313306876	0.498200000006	0.55354809025133	0.648692482935125	0.564746344082971	0.645532895726251
14866	0.273250489820952	0.257785988927368	0.29039806959557	0.0353122151666767	4.25976482994812	0.00708632661226499	0.495300939827696	0.489539396908588	0.589530409951859	0.492006923725478	0.575530900094232
14886	0.341902948681548	0.538894090976198	0.129590291815302	-0.369052358337849	4.1352083338789	-0.0780730183983738	0.455308938362467	0.308519774342282	0.397860753798023	0.255483485903538	0.327394330266088
14900	1.29192160881797	0.401438386673481	2.3276208079489	2.04112646325937	4.2220579965475	0.427984886671158	0.294141172591572	3.68864267236807e-06	2.11926287146016e-05	3.29157909186475e-08	2.54057191192834e-07
14912	0.334599226601778	0.533500729253315	0.146587189873119	-0.366002923001847	4.1099125228256	-0.0826932111772359	0.455108978355152	0.279230387420792	0.371530096539995	0.229637458425866	0.303000838215184
14920	0.701680443178053	1.46338405344318	0.0352353442637376	-1.59684054592546	4.45652674099215	-0.315746875748188	0.340200000593265	0.000831696710535159	0.0023846533995641	7.86171140001597e-05	0.000313578619944825
14936	0.396888782975996	0.704769975668322	0.0966890723729383	-0.642596102239056	4.19556787061999	-0.133989540828843	0.430600000235878	0.131812217381756	0.19669998903278	0.0800458158752031	0.126420179175231
14961	0.456766951603238	0.283190819960484	0.640982244168382	0.297629832902573	4.16653605977436	0.0609780473387242	0.467600000108456	0.309161747269882	0.399477067391617	0.27239766262476	0.34825167111391
14963	0.374936220164925	0.260127383892213	0.491965251114009	0.304432252974887	4.2017915927588	0.0638396925004329	0.467506498808987	0.431297865903955	0.527902864546224	0.423156997951677	0.503829369758508
14969	0.690723239419153	0.433076932246128	0.983654526994868	0.756100658550073	4.71146263418896	0.141788379657736	0.425914817288986	0.0488892219646321	0.0896041966795155	0.046396153776893	0.0809876786014294
14975	0.54842016395497	1.10651046445235	0.0445996778644089	-1.14409525754184	4.36693014525546	-0.231388498187581	0.379200000427628	0.014378951339801	0.029736352858455	0.00312181981075039	0.00760180418242942
14996	0.457510029546981	0.288854157501954	0.645052362144472	0.462625130678482	4.3477690953135	0.0931673224578399	0.449710058157681	0.245918007080769	0.329211735282846	0.250600268537897	0.327299350316863
15009	0.373681799979606	0.288064475968988	0.47277830950427	0.188819631812905	4.29934647693266	0.0389799445158089	0.478104379197271	0.429413967195436	0.525681473557253	0.398538800682051	0.487813838184908
15013	0.543623194325384	0.308533632245074	0.790594152269589	0.497980244682454	4.24809610161218	0.100390715717141	0.447400000177296	0.213188777155404	0.292704484549937	0.184999456153087	0.244468031532055
15016	0.500302026603133	0.39181778334999	0.610730672891928	0.256888236523793	4.27480407103073	0.0501430341354988	0.472105578977458	0.39190150226796	0.491074988449995	0.37710506329979	0.462943930154053
15045	0.199455979084576	0.337228353434544	0.0528145028454157	-0.294595731167233	4.22780540750945	-0.058159262730583	0.466306738765048	0.392076798149954	0.492245972351196	0.373010716968885	0.451486278937669
15046	0.30057515433909	0.23771693432867	0.370187153373147	0.159349977449643	4.17932840139802	0.0323000761234239	0.483703259402489	0.43536836276158	0.534023612843127	0.45717527084597	0.544393485098217
15053	0.336328395559015	0.441260502180855	0.23265698168637	-0.206564746464219	4.19375651235213	-0.041619996979418	0.476600000078171	0.461730530070119	0.561604151164865	0.422470356842461	0.508000911440143
15075	0.770020466903338	0.416521282157076	1.12985737007643	0.753068774912759	4.05053159722829	0.158384973089707	0.417316536975909	0.0854315400145994	0.132938816453248	0.0432233994775258	0.071708345734849
15080	0.771561168620245	1.67989588410795	0.023080029982796	-1.84905690973829	4.42076174140385	-0.378876913253311	0.323200000673549	0.000105675102030533	0.000441648126796235	3.13180794606841e-06	1.64744297863204e-05
15081	0.285395325420575	0.236784577514904	0.337721270108809	0.159770062742804	4.2250174964917	0.030702477714891	0.483503299395159	0.519296454034084	0.614023047348441	0.506477366259664	0.591432374187926
15114	0.36951864730601	0.280434265787314	0.473987809541495	0.149058993207166	4.21306545627378	0.0291577705158045	0.483503299395159	0.455059029209655	0.553862884442052	0.445913670399516	0.533315871127378
15154	0.627850295871228	1.1306400632888	0.187639943034041	-1.15108625130891	4.60088946557079	-0.223610945649491	0.386322735852328	0.0075562952470816	0.0183820705692224	0.00570472985704622	0.0131920536429034
15155	0.700719936298207	0.363467596608655	1.0679570541709	0.85340853623474	4.41968602489261	0.168267991263259	0.414800000292493	0.0791023038564468	0.13286165694146	0.0395408834218147	0.070866162734542
15157	0.802304786129615	0.562839762123837	1.0783596076215	0.629314931230443	4.24048163451125	0.130734438274498	0.434513097602534	0.135991619920354	0.202346647940242	0.099268500146106	0.14888198526522
15183	1.23915772687427	0.772798163995568	1.7522730083035	1.03023209529617	4.39013938170444	0.203350763218106	0.397120576242772	0.0195853738622294	0.0418336552868457	0.00467603053495447	0.0115215047623653
15190	0.47463827926825	0.345861543821838	0.618202570125463	0.294796298316418	4.28376407162676	0.0606340204603694	0.470800000097667	0.390601369796333	0.484336952309702	0.333578018314034	0.413475522071118
15211	0.365070521371639	0.251488407704797	0.468440873671978	0.189050036147088	4.17563383843916	0.0353305084550498	0.480703859292545	0.465084440722726	0.559998278024488	0.445257367826201	0.528844838855304
15215	0.406678939351751	0.325059919977411	0.482003535608822	0.182646436805021	4.11772996374811	0.036476222943529	0.478704259219257	0.45098080168101	0.541706241095264	0.429219043803592	0.511954757218853
15234	0.476396997145295	0.341185737155336	0.610764431061028	0.257529467718191	4.2671144726523	0.0472231657097926	0.474800000084214	0.439629888095278	0.540247154569185	0.367615006335022	0.457077537340237
15244	0.531879655698882	0.749637871580257	0.321544838972612	-0.403526192797839	4.23770743015951	-0.0848093847611932	0.455400000149859	0.24054771727929	0.329805061399146	0.187441846298921	0.258999600253668
15252	0.924436759819745	0.75050990385169	1.09979110827127	0.407809472677513	4.1476180808157	0.0810768762988224	0.458708258486859	0.29436590581202	0.389491742411549	0.254238900815262	0.333820327106356
15255	0.35315811142112	0.60278868923848	0.124154756758419	-0.577006522566217	4.19758659450262	-0.117752163256119	0.437912417726613	0.223723995788836	0.306762557921181	0.172082269191289	0.23314716936089
15268	0.343858784055145	0.292775501770117	0.398368640578498	0.139950516112923	4.16983242542579	0.0251409182967224	0.48470305943914	0.470597775850097	0.573308581235918	0.481045427857136	0.574955366508287
15272	0.386333774406446	0.734790848494829	0.0529851792615856	-0.781566030431951	4.34242516516809	-0.15854117455	0.420000000273673	0.089148867816707	0.140187933145006	0.0546071482065045	0.0844920494165492
15317	0.307993502169416	0.302985323187069	0.310934671626195	-0.000335710325496841	4.21337211894106	-6.27476695192562e-05	0.5	0.469970383295272	0.57384093097092	0.481842838707883	0.568533712240415
15344	0.397371552826859	0.239723148164026	0.564889122408616	0.416375044835095	4.24161910952573	0.0876184543266779	0.455108978355152	0.299289368848613	0.387611716713666	0.294841396887894	0.368598826612618
15346	0.466922330375141	0.26477375779747	0.66964498247812	0.401254919799818	4.17634716375464	0.083671304586462	0.455600000149176	0.291275317370575	0.382321726684656	0.2591691302443	0.332158329019494
15361	0.328245071687739	0.65136447897562	0.0221297622451377	-0.695156825336907	4.13481427599979	-0.147999449062994	0.424600000257182	0.127148126460395	0.187370702237455	0.0851524608868484	0.124788472254841
15367	0.174026089368581	0.269637773029711	0.0703033770756418	-0.18031490005957	4.2684149991225	-0.0356918935962267	0.478600000071464	0.504707739155178	0.603074576855539	0.458715682530641	0.545205876249141
15395	0.247400820651975	0.234034107540722	0.258490709350676	0.0301862048334955	4.28787375164418	0.00516251837908305	0.497100579893684	0.490706434757382	0.589907256173374	0.530529879862311	0.613311191948973
15398	0.69639166359511	0.385051398978361	1.02661717161101	0.636787128630059	4.43236377317844	0.130872767371527	0.431513697493107	0.101029975242065	0.157956799967936	0.0599695638947639	0.0991747931394379
15399	0.321148106886897	0.246496275612725	0.395369783865445	0.0411826715385475	4.11843661331268	0.00971788351331473	0.495100979820364	0.482683582424452	0.583208369784563	0.449762392230412	0.537976533838528
15418	0.459284782848494	0.302134493164539	0.617861472045167	0.371350226756172	4.20165940177251	0.0772162357977326	0.458908218494178	0.316067289844578	0.406903613938364	0.278719114393412	0.359429994907131
15428	0.282648315071897	0.505892449236726	0.0740285891554882	-0.447566317326554	4.25355771233211	-0.0874434168633029	0.452309538252745	0.237875661386395	0.330827686625836	0.191317388343387	0.260573981487528
15434	0.326784153675373	0.486128523356536	0.174270449869042	-0.291430775886397	4.27650369158024	-0.0583121042017549	0.467506498808987	0.343910782622167	0.439619883386603	0.293095905200969	0.373960895408242
15444	0.623398902132569	0.559399768634758	0.683241076629335	0.176576861852922	4.16747337061615	0.0347273802154171	0.480703859292545	0.44218260514907	0.544767481887742	0.43284884769565	0.523400283494831
15456	0.595076318278257	0.278118139886556	0.95244506578785	0.676168304641146	4.16475558999414	0.138333578728039	0.427514497347287	0.113591584699186	0.171859401188402	0.0641498725561118	0.0983702570681693
15463	0.436523297486271	0.244017079100429	0.629594467056322	0.38596346999968	4.23081374521345	0.0781542949254654	0.455400000149859	0.273176458796067	0.363761043148098	0.265864697669394	0.341062654455689
15469	0.247481654663416	0.467797067519521	0.0280080208128854	-0.419510338021183	4.16141697119892	-0.0827489106087347	0.456000000147811	0.296584884770725	0.389032999383656	0.260569107091781	0.325147907229128
15470	0.493260715473657	0.928849859690295	0.0934290360520373	-0.883661697196608	4.28136282511941	-0.176509064088358	0.406118776568994	0.0403002315276973	0.0716906644550906	0.0221924468147453	0.0402975151148001
15474	0.508131973272686	0.281518620769814	0.742383534989222	0.474855569548908	4.19535889243894	0.102049364601062	0.447600000176606	0.20811516197388	0.282967068319258	0.166029385108469	0.224136052977562
15477	0.440554472147056	0.522435915540523	0.367561101085592	-0.144724561904444	4.15852645610846	-0.027685851961465	0.483903219409819	0.504731538553561	0.607689505553654	0.490621453558713	0.576626261504978
15499	0.526363485269882	0.377964750814671	0.685049780729868	0.294943168127292	4.23592372657116	0.0618741909302651	0.468400000105756	0.360659732163567	0.4482410157086	0.293980322814742	0.373290504119266
15503	0.608873247165945	0.398417963823293	0.829826703586845	0.480119409633001	4.3611473498869	0.0971237060865031	0.447910418091884	0.206313645565273	0.294891933004711	0.160218396965213	0.229921826337117
15521	1.83678288625015	0.96686496337395	2.98374518758831	2.20133330578918	4.81312375700475	0.396172580083059	0.319400000692324	2.7308677709582e-06	1.97198754372662e-05	7.94120953746309e-08	6.52179810712661e-07
15556	0.32592444161806	0.244676797192023	0.403875599981252	0.18569556067457	4.31809475043092	0.0338002656314766	0.479400000068783	0.439894836635141	0.543884056956746	0.434394766009664	0.527689046576317
15557	0.295187871382007	0.251993874182486	0.337103624552775	0.102959565561901	4.17034265828962	0.0200241269156146	0.489902019629741	0.47658086592889	0.57620206175337	0.459248769299209	0.5476635508567
15558	0.471423854486103	0.308791692116855	0.669059613741841	0.463618635519291	4.39121111939005	0.0884529080232169	0.454000000154642	0.233506731419717	0.319667489848147	0.229907936442362	0.30685095539354
15563	0.278567067841806	0.262579104448686	0.297490895296849	0.088059683424131	4.3010225620555	0.0160540567889401	0.491101779673729	0.510710094058803	0.609618957226397	0.49023044512081	0.578207287037141
15584	0.727392512887586	1.48907686111845	0.0743306184197223	-1.50093133234035	4.27947631833435	-0.311734207043404	0.345200000570703	0.000834541072491989	0.00264672851366132	4.98774183370592e-05	0.000220329950512269
15600	0.384759001363299	0.223509070755679	0.541097902347754	0.260374601492997	4.09694875520437	0.0525501991969253	0.469706058889553	0.373887903144387	0.475545339216002	0.335959190973767	0.422132681090608
15615	0.303091158114815	0.212911616866236	0.383426854780087	0.111497467640553	4.22835768951292	0.0217550421350005	0.489302139607747	0.500792795755645	0.59914292053891	0.491555864029335	0.577611571857411
15633	0.394574612900803	0.290624278059373	0.510221003902596	0.290749669024543	4.36574991971815	0.0583542312402179	0.470705858926178	0.412546827472437	0.503763250894758	0.377192187878407	0.461077977241369
15652	0.700920386663159	0.363748979242215	1.06799351220395	0.921194992832304	4.65042395408003	0.169914716603168	0.41811637700501	0.029548705558025	0.0584689343959759	0.0344207430073095	0.0585801676198258
15662	0.385909830001275	0.729482371971852	0.0432965707072137	-0.746501358888805	4.33364175275802	-0.141059930523905	0.422600000264334	0.108304107654755	0.165330595873906	0.0541069762514408	0.089224315443002
15669	0.322435216113507	0.636171457666443	0.0341411323335707	-0.630388995072799	4.19331632881198	-0.12428030633816	0.434600000221794	0.167964342955607	0.2383625015955	0.106234247542315	0.155118235357644
15671	0.618902457370528	0.36265574084093	0.882307155586433	0.604717643983395	4.25356170870307	0.124936859712511	0.437512497712011	0.188720362095405	0.26332918970157	0.135834590794267	0.192457326429187
15688	0.484423533537706	0.445655255084123	0.51833549969068	0.101850717705045	4.28940324609186	0.0212682835450375	0.487800000040691	0.508886587118845	0.606964561844814	0.496462718774281	0.587571186673243
15690	0.434025641812619	0.276089188824407	0.589998552249386	0.312112078808646	4.23472527489439	0.062895489499603	0.463200000123335	0.31582705619792	0.411620982610097	0.30355438004538	0.386951077888406
15692	0.243057415730441	0.21447551289955	0.274251861116602	0.0660892369480983	4.22868737261201	0.0143105796317924	0.493301339754378	0.531816811375321	0.631391780442537	0.537421290232241	0.621182734183919
15736	0.881325787303488	0.38963668317465	1.44053868950119	1.1918701677432	4.55725204047047	0.230045824783259	0.381323735671986	0.00239634048603484	0.00742856852776376	0.00134912629392438	0.00387951209854471
15768	0.43936240006158	0.411571872869101	0.462586498912064	0.0597421965448621	4.31886836454279	0.0125377128936463	0.492901419739715	0.538673999449254	0.637852850846551	0.539267475071381	0.628020817633481
