	rab.all	rab.win.op	rab.win.up	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
10575	0.0717636471677157	0.0224424010618076	0.131482155045694	0.0589094741835474	4.24118504747017	0.0143923742028716	0.493400000022004	0.467391459904019	0.773002200758172	0.441991386606562	0.729343403261052
10593	0.378632325301971	0.315999181835244	0.447969870918256	0.141182494394887	4.19552368887976	0.0317663485732167	0.48270345936584	0.503054307855117	0.789619322998529	0.502845471459679	0.774553610941203
10620	0.323426935732707	0.214449690548137	0.441401977350059	0.263243619532068	4.3432099216917	0.053972031642175	0.472600000091609	0.435509125378198	0.759457184324308	0.408435054585403	0.709909521660821
10621	0.499500081039502	0.547801761801173	0.45393527084889	-0.0824541008280493	4.16767780986644	-0.0177879458041823	0.489902019629741	0.514504143818073	0.808773086334966	0.534099561330119	0.800254428384728
10633	0.332771430294926	0.209220295889462	0.465346334809586	0.264165985690425	4.11948280530168	0.0558817456982358	0.470705858926178	0.379410770016742	0.722124388708595	0.350824808854357	0.663870916827685
10644	1.77185012862444	2.06031989281995	1.51739596077593	-0.668187739700977	4.44317176564162	-0.12611676521729	0.434513097602534	0.122277889873859	0.428056776071153	0.0570189655735011	0.296172205737409
10661	0.568724204580116	0.67145874119821	0.469226880019067	-0.210352181278568	4.28474423874058	-0.0455769577653104	0.475400000082199	0.474326265597782	0.780668669197684	0.46297867100447	0.749592293020028
10668	0.258779606511387	0.302244058117523	0.212209520448702	-0.114107261798074	4.1094939505241	-0.0239133924748815	0.486702659512445	0.497979606346139	0.796180444788275	0.506645480252192	0.781559087510672
10670	0.388587403028555	0.459689119755174	0.320188038655155	-0.201080071889224	4.13574212145666	-0.0388197470469408	0.477200000076158	0.455556890420535	0.772245192959071	0.468877488137489	0.756612815202505
10690	0.454170124523671	0.482917591279282	0.427523884020505	-0.0887131382698803	4.21775660959252	-0.0172427516122965	0.492101579710387	0.476890536163127	0.789097767905894	0.521645169498475	0.79211254870384
10692	0.36657259403854	0.363729364268826	0.368916363582699	0.00362790043824823	4.24291256502293	0.000755122458516794	0.499600000001334	0.551477524092285	0.8417570730144	0.554981845287391	0.822345280585815
10693	0.320601232406875	0.318439506489734	0.321759921503473	-0.0702829023326847	4.25098188444239	-0.0142310462167501	0.493101379747046	0.523723587031932	0.819383407851046	0.536988694133565	0.80444865839403
10700	0.322512639712437	0.430501258802079	0.208602075514764	-0.283943085927585	4.33899251786602	-0.0597343162826414	0.470105978904203	0.397409298110727	0.721304225323229	0.384789612811576	0.690598908768239
10703	0.238182162619633	0.108174845259677	0.373994069454589	0.30466581973591	4.26077514938733	0.0639756189850697	0.469306138874905	0.375619138940405	0.694398025961303	0.324341781704257	0.614728754119243
10725	0.409351967790186	0.537576854876582	0.277268096107422	-0.302664037497529	4.09247892782915	-0.0620782284116907	0.468106378830959	0.422280292926433	0.718839405403095	0.380449570208547	0.672316624037093
10726	0.734991129352394	0.834351162778385	0.623020780993011	-0.193493895362265	4.13283575352943	-0.0404375589582851	0.479104179233914	0.482867603896009	0.790593923417305	0.456603893152353	0.75145319299787
10738	0.163987881128006	0.112261137037405	0.212676002078047	0.147970337579287	4.1560963705687	0.0287116329393797	0.486600000044699	0.514610044037395	0.798167591483189	0.480904945909991	0.761206951089749
10761	0.366160446682895	0.35501478368527	0.37902791485831	0.0807319507056716	4.24303941500369	0.0158420036606936	0.491701659695724	0.515136697038011	0.828986437679185	0.539260302637388	0.813266829092742
10796	0.456918622486223	0.547985379553411	0.377791931965505	-0.173616044639316	4.17930266312297	-0.0371365988363828	0.481800000060747	0.486558478831891	0.784061606070398	0.471379010701875	0.758514589347248
10836	0.246940419200369	0.172623414027781	0.32537791373206	0.16397966455877	4.14223056120498	0.0337562677838114	0.48240000005874	0.46810818839616	0.768962170457335	0.455272174434693	0.738389494645521
10843	0.21634348016982	0.216932994840304	0.215506226992638	-0.0470087608586907	4.27207028271424	-0.011390226532986	0.495100979820364	0.502562463895104	0.808538088255022	0.520478295815523	0.792194996983115
10855	0.478374898813367	0.552840538996403	0.399791716358704	-0.186126560401532	4.19397902711594	-0.0373551975354064	0.481200000062756	0.413044632960755	0.745068585106268	0.409969639758844	0.719618246859303
10867	0.533127016822289	0.288816176503968	0.793542332003562	0.573960956150699	4.68161335402493	0.11183489521621	0.446510698040718	0.131988388074651	0.444344752008484	0.119795304308507	0.394728458295775
10877	0.252576803146015	0.288512818440587	0.216652833371387	0.0212620366166867	4.250845285792	0.00479836156216728	0.497600000008	0.517285375870118	0.811439917369034	0.48643588184538	0.777345516785583
10878	0.17094070232274	0.212060002643672	0.121810809351004	-0.0446437326411377	4.30862128769468	-0.0112481962785595	0.496100779857024	0.521393912795956	0.811193563489752	0.520032507960486	0.790890822966049
10885	0.822862611285491	0.999579450409081	0.63791658386103	-0.337726185464245	4.40424137398869	-0.0660522747987514	0.465706858743079	0.313549030285137	0.647191033821928	0.296344830614132	0.601725571113492
10893	0.456679533016232	0.456679533016232	0.456627181588727	0.0160388890916607	4.25306375274464	0.00406017001758635	0.498600000004667	0.5063658292646	0.805062942126178	0.53494700245859	0.804965952875169
10910	1.08513792445864	1.22471950091398	0.955520981325578	-0.276454862857912	4.30884038834912	-0.0537565173355851	0.47110577894083	0.375371067389236	0.712352412863193	0.356729528571144	0.670098854363133
10920	0.309935999868733	0.387762282418749	0.23611458815442	-0.135868519207802	4.04866710810923	-0.0265011282504138	0.485000000050045	0.468860415465666	0.764609391714494	0.436112658222945	0.728756714361208
10925	0.465552607912711	0.316118202488088	0.637328976742341	0.347945014563176	4.61833927451094	0.0592324747249635	0.465800000114536	0.304384727138891	0.625695149914262	0.265077227782811	0.575008396406594
10928	0.203549467559128	0.2233839870357	0.177321281296879	-0.0477982630917957	4.15044912301484	-0.00988494459358698	0.494000000020003	0.514766038984295	0.806823345982383	0.534391325135078	0.808068461390706
10942	0.404715106187787	0.410182667730512	0.400763819374037	-0.0948996852153154	4.4715341806454	-0.0195243388049463	0.490200000032679	0.490304334722058	0.797986109536167	0.475479894149583	0.768288407630832
10946	0.245570763386048	0.245368455878292	0.246392210980738	-0.0793334991960863	4.31052424293319	-0.0161228835144473	0.492501499725051	0.523016575915682	0.815510709694048	0.52113887839073	0.795694952270851
10948	0.227886111512271	0.308090128613818	0.14448683758106	-0.149922592074092	4.2370797834127	-0.0282867596380741	0.482903419373169	0.462921843180464	0.782196982043861	0.42285259312311	0.736974533770225
10949	0.612725029390296	0.628553820289652	0.597067371971773	-0.0373420433044647	4.44981026821401	-0.00656231005477031	0.496300739864356	0.492793227305947	0.785731947663933	0.503420507484626	0.780312793154231
10970	0.339393571217622	0.249971289748466	0.426473992466681	0.197482931857558	4.26626399712658	0.0408316713849997	0.479904019263229	0.435766503858669	0.746991865302185	0.42016769406849	0.710288506460947
10982	0.445472217634795	0.370654594143958	0.520356869532925	0.0843220208021149	4.1053979551018	0.0165386520100504	0.490000000033347	0.47501102623529	0.784070601667723	0.480960436898217	0.764564593842739
11000	0.143585471173658	0.0668742593810663	0.210117145822446	0.235520348346637	4.23298059947861	0.0442840718153821	0.475704859109337	0.413474514618721	0.74547106455662	0.427421302957524	0.732187938596077
11050	0.30862793840273	0.0439847310772628	0.588849738108585	0.584281199751596	4.12352195257842	0.118898383966537	0.436312737668215	0.20571068043525	0.520023858579463	0.143473093057373	0.402929715810196
11057	0.186545308556436	0.190238549477486	0.183355434158997	-0.0179858394786452	4.19244598238302	-0.00297767068141244	0.498600000004667	0.493643260848538	0.794969311893094	0.518595135812698	0.784971767743332
11089	4.01732892043321	4.17788768055525	3.85450321740423	-0.310619796953685	4.07432481827506	-0.0602455032384933	0.466306738765048	0.349270053720157	0.72309271333775	0.306537986928127	0.69580184575426
11090	1.47369804007769	1.63228090379103	1.30954486861038	-0.337573740647141	5.19113663833933	-0.0605286896870324	0.46780000010778	0.399244831769135	0.742500432368783	0.392589403289541	0.716438688120047
11095	0.175696123319488	0.213231828233194	0.134078715803879	-0.0735914579212915	4.17246292135893	-0.0161706507749321	0.490200000032679	0.507350406003828	0.791686501027535	0.514841893167094	0.782169773143198
11101	0.513548281230248	0.597561730158634	0.442163973825018	-0.193114107636089	4.34976279839908	-0.041317108569653	0.478000000073476	0.456528574838976	0.772618574404269	0.447893654877345	0.737126711205963
11119	0.323114753418023	0.367749102103904	0.275332803676072	-0.142367286329664	4.17591448694941	-0.0283867879901185	0.483703259402489	0.461092535055075	0.775696721347669	0.483378472183218	0.767459136749198
11123	0.527703261762734	0.550503700443736	0.504186031533536	-0.0577050352107813	4.10901612310943	-0.0123994292804025	0.493301339754378	0.522706110009504	0.808237341190519	0.517304718525268	0.798080372989178
11126	0.710900721342714	0.655056713927356	0.776908437211612	0.0981475985893709	4.96854536340213	0.0184087302629028	0.493101379747046	0.574389120965735	0.845798707241968	0.557533513602518	0.817448472095871
11169	0.258602274306732	0.219835180589184	0.302938570438306	0.103199004169287	4.16979924124669	0.0217962511769757	0.489902019629741	0.571368517130414	0.837992743891778	0.542833852134282	0.813854592813643
11171	0.18883180539751	0.205138737526752	0.173593687319159	-0.0372397145846755	4.22314605384535	-0.00652040292117724	0.496300739864356	0.522112639902092	0.817433327568323	0.521079351318021	0.79704910896835
11178	0.207750634906072	0.206195755524694	0.210241870738972	-0.0599992022830724	4.23970593117058	-0.0141402473201867	0.492800000024005	0.50281969013824	0.808105341461698	0.509654443016056	0.781008469870359
11189	0.733045123341703	0.595821558900989	0.858822607940979	0.32471647749689	4.18850735805485	0.0663635141018731	0.465106978721111	0.411846851192639	0.726422158670428	0.377324101115551	0.675000817255057
11204	0.397511786183878	0.380510255665783	0.412746781295482	0.0661286493002944	4.18829546084684	0.0130260599377603	0.493200000022671	0.478777691824476	0.79025654963872	0.498890282909033	0.774227660844794
11223	0.515454087637855	0.54755020250149	0.477823801706875	-0.0152737479575453	4.27902053723835	-0.00275408408645331	0.498100379930345	0.503606229227002	0.801035594941051	0.522071736456325	0.801124202469462
11233	1.16880596013445	1.1907476562311	1.13568498204422	-0.10546171917944	4.67485582443692	-0.0205784991280659	0.489000000036684	0.532334709764415	0.834809179774156	0.581656097484603	0.843918352969003
11287	0.200632151044444	0.182837603379498	0.224001388120152	0.0270771264985319	4.20385163528246	0.00561994849117559	0.497200000009334	0.534586710002602	0.816102657343439	0.538004036063346	0.801742804060497
11299	0.279352240471096	0.26484025563111	0.29144990992268	-0.043755380550401	4.12435714682133	-0.00837830161890753	0.495300939827696	0.512629241693156	0.806575200175834	0.509447116101299	0.795873125436283
11301	0.277648081160361	0.186489333909035	0.378268944326262	0.276028844255012	4.22268192663311	0.0531747868078876	0.471305738948155	0.425435848270887	0.746807324044832	0.41057534709397	0.703265273789752
11311	0.779007328390002	0.901929445805443	0.656594424024261	-0.206129040757973	4.99119481861333	-0.0387604139001423	0.480703859292545	0.414203801976422	0.743771299277398	0.401440214471008	0.712070311237615
11312	0.16523373758643	0.112988070317658	0.219511344051028	0.112350430061311	4.38940933569807	0.021709538406082	0.488400000038687	0.492501627951543	0.794163244600932	0.537492257904843	0.800541521098448
11335	0.310992884316726	0.311771901429097	0.309915506090189	0.00805439263593577	4.13024605475063	0.00116032293704032	0.499200000002666	0.494998506517091	0.798075518661445	0.498180048465307	0.788126469844472
11340	0.472892395995994	0.485385272047453	0.457750283859865	-0.00241931380516736	4.14774341393664	-0.000522643633571942	0.499700059989002	0.466264873803506	0.777010627930321	0.49126333174869	0.782194648079474
11350	2.05389646249501	2.27111156102883	1.84415991235215	-0.473867609596662	4.13447346583673	-0.0995086369128984	0.447910418091884	0.228451857213579	0.587083594961636	0.159757520633656	0.488246384035312
11378	0.216562018151737	0.137170095063295	0.303137138544993	0.162719396467181	4.48001097663792	0.0368306881791803	0.480000000066773	0.431394289595695	0.755067454087391	0.437975809731194	0.730416479551962
11391	0.415352917329106	0.368184525016198	0.47201579066458	0.0969620432016693	4.13988282559724	0.0204003106516871	0.488200000039355	0.506127716705273	0.807751626664487	0.483704191160078	0.770647028959667
11392	0.462321037562429	0.453389430367441	0.470262274677916	-0.015959073037811	4.13199788596178	-0.00348269136621687	0.498000000006667	0.520428598609127	0.819829839716268	0.534863477735215	0.807914351079713
11396	0.629447518660021	0.730178996549937	0.528556893891847	-0.253816287209062	4.30150061399645	-0.0521414935858133	0.472600000091609	0.457053263125446	0.763773117672122	0.42544630907858	0.72433519997221
11403	0.465222362017246	0.465565127842244	0.464793757085363	0.0167498625994691	4.11457265540564	0.00393650215021893	0.497100579893684	0.500939832518454	0.806240026131932	0.523125337600834	0.792951165422519
11422	0.559425769538968	0.526361917777385	0.586829806634244	-0.000646762643268239	4.48354212944424	-0.000231763182843469	0.499800000000667	0.528073750113457	0.827560242297728	0.548807158358721	0.81020774403289
11428	1.40510464741712	1.22052571348295	1.64856093633965	0.561374937563084	4.79044084746054	0.10486192312477	0.449200000171099	0.223059081798267	0.551187452685183	0.14783661306908	0.452818812115897
11448	0.266400526082372	0.339814844310196	0.197576262408063	-0.210590430057366	4.35608457117217	-0.0425611674635781	0.478504299211928	0.46516344382363	0.788073431810558	0.454098008888683	0.754050352475778
11452	0.692959984033073	0.577830223313856	0.814739223172379	0.256310369919251	4.62094033187534	0.0482278668454358	0.475200000082871	0.468640923130642	0.771037172573418	0.423106230619808	0.724846988560793
11459	0.700868921021069	0.677160827711195	0.722772830067182	0.0155412756656732	4.21998213181298	0.00365182142877277	0.498600000004667	0.535489969647969	0.827979517488023	0.551136606658792	0.822391375113646
11464	0.233831685711603	0.25718549960304	0.206327764149851	-0.0439627068960098	4.17919998301693	-0.00995422603977126	0.4947010598057	0.525480632369832	0.822553257321853	0.510411632752052	0.795856516630356
11483	0.310326397489145	0.449696410882566	0.175230202802557	-0.348613204162984	4.18114193242657	-0.0692700818007147	0.465706858743079	0.378838835294662	0.698605749595847	0.349662549869079	0.646213980160921
11489	0.232649622013266	0.271696113291219	0.194398166845826	-0.104065075209465	4.09297565366083	-0.0204107760190094	0.489302139607747	0.467477858514844	0.77312169011099	0.459952496590672	0.75697040609036
11495	0.278556411525255	0.402197772784838	0.155519240275977	-0.232245865596711	4.14807747980734	-0.0461399228345222	0.475000000083542	0.424824521685912	0.734532616731998	0.386882803355107	0.680220079310982
11496	0.422605915259436	0.297547916530654	0.560711709259468	0.341662584334091	4.5468415793295	0.0666989382508338	0.466800000111157	0.411726930070852	0.740200651069031	0.397114221145248	0.704297220263698
11497	0.121492226263123	0.116405996789861	0.124566385894401	0.00211325655486228	4.24571827838383	0.000542075541111519	0.499600000001334	0.526928894673378	0.818415799329236	0.531522595252334	0.803888172748843
11512	0.451141467332135	0.598183694083974	0.289503234677553	-0.363980438770985	4.11662913207335	-0.0732638967086835	0.459000000137592	0.406737997336005	0.724357347778248	0.352246675677981	0.654337836679828
11529	0.503937351704578	0.545634614869119	0.47036516391973	-0.0578369449769234	4.21153108861157	-0.0101902226355267	0.493600000021337	0.535776120868486	0.821209973775411	0.517988941060695	0.79283769451968
11532	2.84080937780613	3.19202758129711	2.50507533385423	-0.481974808353502	5.47620586585066	-0.0829911475187503	0.459600000135552	0.219957186438831	0.615523066508466	0.189427928398227	0.571060476302971
11535	0.282373805523805	0.244546197366507	0.322445446920995	0.130830791491811	4.23992371603887	0.0254185709192986	0.486400000045367	0.438763846008383	0.757718038633415	0.464496281385568	0.748241136173973
11548	0.17917507745927	0.16896424669623	0.193994937897886	0.0659863583517515	4.24315993047006	0.0151693088210812	0.492600000024672	0.52016100960144	0.821580810002764	0.53218859098836	0.793252342598684
11564	0.481940306983511	0.584141836758916	0.389009882815809	-0.140600068850228	4.27204070571027	-0.0272005638569699	0.484600000051382	0.426028941316106	0.74165142123708	0.403835403472279	0.712654379933016
11590	0.281165310389262	0.286822737294727	0.276162841745326	0.00207305458957752	4.11844367289989	0.000438842993171103	0.499900019996334	0.458539800864515	0.770129846564856	0.480573964780502	0.762854593366843
11603	0.387560975812107	0.383089454460603	0.392209950442176	-0.0228687718629121	4.14832159512566	-0.0044753877242321	0.497300539901016	0.512481660170561	0.815484457627521	0.523718933233513	0.799428718877068
11607	0.121166321169275	0.102761001451244	0.143792445094213	0.116707631110825	4.23406418773725	0.0225763426360289	0.487800000040691	0.459690462262416	0.769435774450605	0.452086915576582	0.743235370348679
11614	0.96810233123322	1.07570210688706	0.875498395223764	-0.239670993548417	4.04794559089857	-0.0512175382525399	0.472600000091609	0.444714295087362	0.745386671785912	0.458129815681621	0.727790835586373
11633	0.248686330257099	0.281218319316049	0.206567154946685	-0.0585271961434133	4.17991159591989	-0.011139624286351	0.492800000024005	0.45869983678827	0.776253028581586	0.444853511554478	0.755777450968321
11654	0.236842408655638	0.28629597339847	0.190486034622165	-0.137983593794226	4.30681745764674	-0.0244259644618596	0.487400000042027	0.503720015521029	0.806228774565951	0.522833287073126	0.790356298000959
11673	0.249807414231601	0.275203246629891	0.219447687109804	-0.0957520596498291	4.44200326346318	-0.0178777054441927	0.49100000003001	0.483070152534249	0.787760158779239	0.502840444152927	0.776957748540742
11680	0.260676204517402	0.180277856178976	0.337604764621998	0.169137442013174	4.1601281241978	0.0363940636344148	0.481600000061417	0.467644496581751	0.775035181049233	0.436762645409405	0.736540833949398
11684	0.328362603131311	0.297904500482501	0.357058006021218	0.152331123263441	4.18547334621471	0.0302354073179361	0.484503099431809	0.501474548679813	0.801942173042308	0.529423524723197	0.793783192313308
11687	5.32904169025374	5.74587603471917	4.95803943291961	-0.776139463473584	4.65351234407299	-0.151624559367994	0.425314937267127	0.039021005315581	0.316544628842533	0.0219629371592036	0.239275570541977
11689	0.136692696209484	0.0147802684616298	0.253006271404776	0.204589161880249	4.24321896376243	0.0405191419894258	0.475200000082871	0.431687822213733	0.742569276821921	0.398293351916501	0.702359568790678
11697	1.36541632255365	1.49579986174896	1.24447420879583	-0.330517644291791	4.99962240906716	-0.0604132690704077	0.470105978904203	0.419066594013394	0.753290905312297	0.408662217223788	0.723081205753242
11709	0.218402917081107	0.2123259639178	0.224519698753642	0.0221792083878487	4.17915359328279	0.00497185965687789	0.497900419923013	0.476615960919108	0.788888425329761	0.499136769579179	0.780217637856185
11731	0.176300569176012	0.168240737379541	0.185339543667585	-0.0483202902473616	4.19481661141239	-0.0104531657588388	0.494000000020003	0.559869341080127	0.833243780798539	0.527209647985983	0.802469275417706
11734	0.613398422497016	0.712234524539832	0.513718243679897	-0.151434351515394	4.2330258401796	-0.0305045913029777	0.484303139424479	0.467903400320395	0.778176349463274	0.454637861999699	0.746385036256554
11743	0.132849543337334	0.149204796153401	0.114229488152954	0.0776715065125773	4.27405495145888	0.0169859949339975	0.492000000026674	0.490965677916054	0.804127935855245	0.492217796704227	0.786237896690898
11782	0.922624542619754	1.06921310652916	0.796687043642282	-0.308864503948998	4.44009906565007	-0.0616554662092197	0.469600000101709	0.387322549373956	0.72801008407534	0.341380882487969	0.667347381120874
11808	0.196104771351457	0.125727902157449	0.269274414319619	0.175155763409649	4.20765671088427	0.0354569917676864	0.480200000066103	0.462416482771895	0.768987446753515	0.445420006685355	0.738849960777651
11824	1.71163244605103	1.67986865125521	1.74271804432782	0.00923454018765035	4.86272076520914	0.00135838730785403	0.499200000002666	0.595984608711993	0.872187154654654	0.641556615996544	0.879969764032239
11830	0.197688735342717	0.187360469346673	0.211540288872144	0.0300046940129777	4.19622915952556	0.00646328601225266	0.49700000001	0.512586736590377	0.80922748480082	0.52201508490109	0.797530599064461
11832	0.413011031245348	0.472972529950964	0.350465283077409	-0.132625705481305	4.18450321414997	-0.0288878547494688	0.482200000059409	0.470462296741051	0.773838142751096	0.481063896383501	0.757835387113936
11839	0.754804702916101	0.764116654226425	0.747801298042353	-0.0140673415146786	4.31715126060356	-0.00170075904323907	0.499100179967006	0.533715378742752	0.824491607247581	0.530276604993176	0.809287947420097
11840	0.432792504831453	0.248972696452305	0.63206398564504	0.36400120361875	4.21755344012235	0.0716113879771308	0.460800000131475	0.317443019662377	0.629172492601879	0.250654058834472	0.549649654635426
11848	0.336037809585067	0.446761206070127	0.220641093574867	-0.252821789138832	4.26922773219777	-0.050798301232506	0.475104979087355	0.464120293442355	0.778978202182605	0.416384631296117	0.72072428036223
11854	0.0596416998774139	0.0201568062713902	0.0942625549538398	0.098918665561686	4.22607783323647	0.0216993398520081	0.490200000032679	0.483900581520453	0.795322790837918	0.46664260788004	0.768155405674073
11857	0.344685820193514	0.462436433458797	0.248470174480897	-0.200827846721856	4.62124246485537	-0.0410795842412025	0.48230353935118	0.448696684030261	0.759578966240596	0.412388012797376	0.71611315796818
11865	0.0420477917689519	0.0413737202515456	0.0428617241985911	0.0597993347386243	4.29868714655459	0.012382653721563	0.495300939827696	0.473827051490653	0.790603622097977	0.47080452277516	0.764575973378383
11894	0.17935761948012	0.163589451132526	0.198878286840238	0.0725773466252493	4.16058676052347	0.0138867190788824	0.492400000025339	0.476699598682434	0.784504914859215	0.47536406949711	0.761111736610166
11906	0.193250760649532	0.213418309940911	0.173811011040192	-0.0749727847232391	4.21829759850474	-0.0155645173190117	0.492400000025339	0.483411975345148	0.769962387486498	0.506550111903429	0.769037291600397
11907	0.985847633637229	1.22018611174798	0.761689583161158	-0.475093076286956	4.40322701900411	-0.0933704795469516	0.453400000156695	0.242078622177873	0.566613162975247	0.202180043378801	0.50472306453284
11910	1.2379493144024	1.38672062025963	1.08828970742418	-0.326304962787513	4.13657528371804	-0.0676574817003244	0.466906618787017	0.389059676306521	0.723179218883975	0.349522033606275	0.673635962560137
11911	0.383158753447373	0.445449260952485	0.313823908581305	-0.0972088045554989	4.13652936846576	-0.0190070888853646	0.489702059622409	0.469407660319936	0.777462056492741	0.47213513670223	0.749349453304906
11933	0.511061531718218	0.484428953178974	0.534257758708902	-0.0275569213484683	4.30501942293429	-0.00530634223319388	0.497200000009334	0.54791492477282	0.826335495596719	0.56699477755052	0.82133160524868
11939	0.387208905223359	0.478025875281702	0.282102783197277	-0.273732251067545	4.29132647510188	-0.0539224641216294	0.470505898918853	0.454853882136474	0.759650811253117	0.431309017261586	0.71905887215954
11948	1.91919554574226	2.16016093520347	1.71022800550201	-0.421086517736057	4.50358763240007	-0.0808063041173498	0.460600000132153	0.379087790634865	0.717916870498567	0.272121664754692	0.625621363511271
11971	0.3381024232302	0.451701852889991	0.231184334981791	-0.235567940802681	4.27798465152283	-0.0467898927455968	0.47550489910201	0.402141580219788	0.708270672742373	0.390167763578975	0.682060873135239
11980	1.31157076545309	1.53000084125263	1.10489365129462	-0.447515775346064	4.48260493307035	-0.0881373339252215	0.456308738399049	0.279646952353597	0.615715618934647	0.201868104990412	0.528435804296319
12013	1.39215979386434	1.21267522700805	1.57529899653934	0.332360295243123	4.3685994744268	0.0651371630221081	0.468600000105081	0.434514119119946	0.762771735993393	0.376986510730951	0.713059757723649
12017	0.340799949520927	0.200274690642286	0.484662582326164	0.318230467064376	4.18032813222301	0.059833210085058	0.467706458816311	0.383109638353642	0.696359619393249	0.354161770381925	0.64750827661836
12029	0.658118447964005	0.713785563138934	0.59278221047034	-0.0819670167796112	4.10734082952877	-0.0165436296969285	0.491701659695724	0.49703998856557	0.802440649117237	0.516940521283468	0.796932409831286
12046	0.3477545610732	0.446017670957051	0.253144963599749	-0.121002944050987	4.21416353230729	-0.0247034517650823	0.487302539534437	0.446905409974729	0.76944225088553	0.462644313034476	0.748652522746365
12060	0.365742133110627	0.459813589210684	0.27233197065381	-0.253733213321298	4.16772461787028	-0.0544273364598123	0.472200000092954	0.436270872990924	0.747398848370067	0.411567337471225	0.709159388200877
12083	0.549149799754214	0.592547645272822	0.503791828946794	-0.111005214505716	4.25546773920932	-0.0210360862236221	0.489302139607747	0.520361530890921	0.818491674914421	0.528990396868907	0.805843901306511
12087	0.709894694718808	0.832564471835052	0.588868173791127	-0.228165719573916	4.54063951556235	-0.042231140224721	0.477200000076158	0.408473766352381	0.73640412778153	0.395480788996113	0.699280851104811
12097	0.784418012875295	0.905333332773339	0.665172544865669	-0.188809147922481	4.05513392417094	-0.0408035002426588	0.478704259219257	0.437469456762836	0.749436429049752	0.408521329857215	0.703460356888088
12099	0.775697371409196	0.853183360051959	0.687463913554681	-0.211172104089764	4.47410005521713	-0.0440879678051061	0.479000000070124	0.450559241890531	0.777407155418761	0.44229781921108	0.741066280886181
12101	0.939944416323026	0.951735599801273	0.929625476375981	0.0339042634812481	4.42377220432101	0.00560454792393066	0.49770045991568	0.629109795274571	0.876857142339047	0.6522767848832	0.872133154311362
12107	0.309517773332576	0.116983592787852	0.507487162357456	0.38829523735424	4.24840459005474	0.0800272551268043	0.455308938362467	0.295607636869458	0.642186903193152	0.254674593504349	0.554146740066374
12110	1.99861254482901	2.1346418881677	1.85753768248064	-0.429077608969388	4.57311403866238	-0.0854425869210621	0.457400000143038	0.34932065057705	0.705349985541623	0.313428477637595	0.6638952454715
12122	0.198880848940421	0.139054290748605	0.263310988264896	0.146468287548704	4.14931052159976	0.0279342525345828	0.484303139424479	0.438390368057348	0.768918738905811	0.448511579025546	0.748530879412984
12123	0.210176167456078	0.236797560064566	0.186761824375868	-0.148345229965952	4.23057106895827	-0.0315391652169597	0.483600000054725	0.467272515757394	0.779418130306103	0.485240028316697	0.757299777738291
12148	0.200283196772522	0.244497942226231	0.161687462408343	-0.0647794349469022	4.1224498544146	-0.0136111912449734	0.493400000022004	0.481150380858741	0.789236802070514	0.503863162922962	0.788440218021296
12161	0.310734294218135	0.210744166104951	0.414041992902953	0.27050344555932	4.28966109421578	0.0520145306208714	0.471400000095647	0.386798506632107	0.725213756921886	0.370203101823902	0.679961409887274
12171	0.215242960464337	0.18522907631034	0.244553425095519	0.00633041844775306	4.25480598685046	0.00183159130559638	0.499000000003333	0.506125758249726	0.806558117757667	0.475554525909056	0.77395389137933
12186	0.30116618187446	0.272345264490621	0.337054998600687	0.0935212847393823	4.28763939372016	0.0184821925013461	0.491400000028675	0.475886953520044	0.782765652652587	0.468936598136474	0.760144076019428
12195	0.252633648876205	0.249248673982552	0.256893879144567	0.0106627707856024	4.17369933182519	0.00177338494657332	0.498900219959673	0.457684808736564	0.781901928980991	0.492037924695756	0.782127685462864
12196	0.172286901654375	0.165729572473673	0.176917624444176	-0.00901208412587984	4.28485299061885	-0.00185240348300233	0.499600000001334	0.520947402978361	0.812281992012783	0.522128747261401	0.8024836937847
12199	1.81228874321559	1.09499846299227	2.67878428615634	1.59357057296489	4.56225487612123	0.297475339108768	0.352329534632239	0.000187592310664157	0.0113572634833741	1.09744978890093e-05	0.00126039802485198
12206	0.386462389721557	0.349833956148307	0.422613371312673	0.110270699541072	4.09132415712305	0.0230278735262197	0.488200000039355	0.513801603542566	0.799700439683813	0.487311958280301	0.761884449950815
12215	0.270487336043367	0.310694425459307	0.22609058404574	-0.150792455032388	4.11006456218097	-0.0299950589154979	0.482800000057401	0.49280903934487	0.791438240200593	0.495040601732895	0.768795977589812
12222	0.474511608949585	0.463608741117217	0.483140966330962	0.042732365712741	4.16319227572749	0.00864242190820078	0.495200000016001	0.506361718368214	0.795805190440336	0.499432889310272	0.777647162799493
12236	0.347207142470166	0.418585066803123	0.274815741555731	-0.188780482240331	4.40328182270412	-0.0368094904223429	0.481800000060747	0.454613291997729	0.772879618148543	0.426926501657524	0.722344949967954
12253	1.22712926131647	1.37080019044377	1.0852074792725	-0.327316266559821	4.08769653710563	-0.068894497684719	0.465306938728434	0.38704232475955	0.719081711576516	0.344148862929467	0.658139013525938
12268	0.200813269277821	0.0663152034067629	0.344428541682907	0.184704438352358	4.14824351351727	0.0402214092041598	0.479104179233914	0.456732436653944	0.757110097473137	0.391606646926016	0.69119341766508
